Region,Customer.ID,Customer.Name,Sales,rank
South,JE-157453,Joel Eaton,614,663.0
South,ML-180403,Michelle Lonsdale,614,663.0
South,TH-212352,Tiffany House,614,663.0
South,RB-196452,Robert Barroso,612,664.0
South,SN-207104,Steve Nguyen,612,664.0
South,SV-207852,Stewart Visinsky,610,665.0
South,OT-187304,Olvera Toch,609,666.0
South,CS-124003,Christopher Schild,608,667.0
South,ME-177253,Max Engle,608,667.0
South,LS-172004,Luke Schmidt,605,668.0
South,SM-209503,Suzanne McNair,605,668.0
South,SC-207252,Steven Cartwright,603,669.0
South,LH-170203,Lisa Hazard,601,670.0
South,TN-210403,Tanja Norvell,601,670.0
South,AA-103754,Allen Armold,598,671.0
South,DW-134804,Dianna Wilson,598,671.0
South,JW-159554,Joni Wasserman,598,671.0
South,GP-147403,Guy Phonely,596,672.0
South,AG-106754,Anna Gayman,595,673.0
South,AS-102253,Alan Schoenberger,593,674.0
South,JP-161354,Julie Prescott,593,674.0
South,EB-138702,Emily Burns,592,675.0
South,CS-124903,Cindy Schnelling,591,676.0
South,KB-163152,Karl Braun,589,677.0
South,EH-140054,Erica Hernandez,588,678.0
South,AS-102853,Alejandro Savely,587,679.0
South,JK-157303,Joe Kamberova,585,680.0
South,TT-210703,Ted Trevino,583,681.0
South,MC-181003,Mick Crebagga,582,682.0
South,BH-117104,Brosina Hoffman,581,683.0
South,LW-168254,Laurel Workman,581,683.0
South,SL-201553,Sara Luxemburg,580,684.0
South,FM-143804,Fred McMath,577,685.0
South,AR-105703,Anemone Ratner,576,686.0
South,KB-165852,Ken Black,576,686.0
South,MC-172754,Marc Crier,576,686.0
South,TC-215353,Tracy Collins,576,686.0
South,BP-110952,Bart Pistole,575,687.0
South,BD-117253,Bruce Degenhardt,573,688.0
South,NG-184302,Nathan Gelder,569,689.0
South,SV-208152,Stuart Van,569,689.0
South,LR-170353,Lisa Ryan,568,690.0
South,SC-206802,Steve Carroll,568,690.0
South,AH-105853,Angele Hood,567,691.0
South,SC-206954,Steve Chapman,566,692.0
South,DK-128954,Dana Kaydos,564,693.0
South,TC-214752,Tony Chapman,564,693.0
South,CS-124904,Cindy Schnelling,562,694.0
South,MC-176052,Matt Connell,562,694.0
South,MP-179652,Michael Paige,562,694.0
South,FM-142903,Frank Merwin,560,695.0
South,JJ-157602,Joel Jenkins,559,696.0
South,BP-111852,Ben Peterman,557,697.0
South,JL-158353,John Lee,555,698.0
South,CY-127454,Craig Yedwab,554,699.0
South,JS-156854,Jim Sink,552,700.0
South,LD-168553,Lela Donovan,552,700.0
South,SS-205152,Shirley Schmidt,549,701.0
South,AM-107052,Anne McFarland,548,702.0
South,BE-114103,Bobby Elias,547,703.0
South,SO-203353,Sean O'Donnell,547,703.0
South,BF-112752,Beth Fritzler,546,704.0
South,BO-114253,Bobby Odegard,545,705.0
South,EM-140653,Erin Mull,543,706.0
South,DR-129402,Daniel Raglin,541,707.0
South,SS-208753,Sung Shariari,540,708.0
South,CM-126553,Corinna Mitchell,536,709.0
South,LB-167953,Laurel Beltran,534,710.0
South,KN-167052,Kristina Nunn,532,711.0
South,LC-169604,Lindsay Castell,532,711.0
South,RM-193754,Raymond Messe,532,711.0
South,DP-131053,Dave Poirier,531,712.0
South,SP-205453,Sibella Parks,531,712.0
South,CM-119354,Carlos Meador,530,713.0
South,SN-205602,Skye Norling,530,713.0
South,EB-141102,Eugene Barchas,529,714.0
South,SH-206353,Stefanie Holloman,529,714.0
South,BT-113052,Beth Thompson,526,715.0
South,KN-164502,Kean Nguyen,526,715.0
South,SS-205154,Shirley Schmidt,526,715.0
South,TB-213554,Todd Boyes,525,716.0
South,XP-218654,Xylona Preis,524,717.0
South,DA-134502,Dianna Arnett,522,718.0
South,PG-188203,Patrick Gardner,522,718.0
South,TC-209804,Tamara Chand,522,718.0
South,EM-140954,Eudokia Martin,520,719.0
South,AH-101953,Alan Haines,519,720.0
South,SC-206803,Steve Carroll,519,720.0
South,KM-167203,Kunst Miller,514,721.0
South,SV-208153,Stuart Van,511,722.0
South,BB-115452,Brenda Bowman,510,723.0
South,GB-145303,George Bell,507,724.0
South,RO-197803,Rose O'Brian,507,724.0
South,WB-218503,William Brown,507,724.0
South,BD-116052,Brian Dahlen,506,725.0
South,AI-108554,Arianne Irving,505,726.0
South,CS-118604,Cari Schnelling,505,726.0
South,SJ-202153,Sarah Jordon,505,726.0
South,JD-161503,Justin Deggeller,504,727.0
South,GT-147552,Guy Thornton,503,728.0
South,YS-218804,Yana Sorensen,502,729.0
South,DJ-135104,Don Jones,501,730.0
South,LP-170802,Liz Pelletier,501,730.0
South,MF-182503,Monica Federle,501,730.0
South,LR-169153,Lena Radford,499,731.0
South,MS-177104,Maurice Satty,499,731.0
South,DH-136754,Duane Huffman,498,732.0
South,JL-151302,Jack Lebron,498,732.0
South,AG-109004,Arthur Gainer,497,733.0
South,LC-168703,Lena Cacioppo,493,734.0
South,CK-125952,Clytie Kelty,492,735.0
South,SV-209353,Susan Vittorini,492,735.0
South,GM-144402,Gary McGarr,491,736.0
South,DB-129103,Daniel Byrd,490,737.0
South,DR-129404,Daniel Raglin,490,737.0
South,GA-147252,Guy Armstrong,488,738.0
South,PO-191803,Philisse Overcash,487,739.0
South,RA-199154,Russell Applegate,487,739.0
South,SG-204704,Sheri Gordon,486,740.0
South,JB-154003,Jennifer Braxton,483,741.0
South,JS-160302,Joy Smith,483,741.0
South,GG-146503,Greg Guthrie,479,742.0
South,KN-167054,Kristina Nunn,476,743.0
South,VP-217302,Victor Preis,475,744.0
South,AA-103752,Allen Armold,470,745.0
South,RB-193303,Randy Bradley,470,745.0
South,LW-168253,Laurel Workman,469,746.0
South,TR-213252,Toby Ritter,469,746.0
South,MO-175002,Mary O'Rourke,468,747.0
South,SR-207403,Steven Roelle,468,747.0
South,BD-115003,Bradley Drucker,466,748.0
South,EB-138704,Emily Burns,465,749.0
South,MG-178753,Michael Grace,464,750.0
South,TS-213702,Todd Sumrall,464,750.0
South,GB-145302,George Bell,463,751.0
South,SC-205753,Sonia Cooley,462,752.0
South,SM-200052,Sally Matthias,462,752.0
South,DO-134354,Denny Ordway,459,753.0
South,PO-188502,Patrick O'Brill,459,753.0
South,JD-160603,Julia Dunbar,458,754.0
South,JK-153702,Jay Kimmel,458,754.0
South,NB-186554,Nona Balk,453,755.0
South,CM-123853,Christopher Martinez,449,756.0
South,MC-176352,Matthew Clasen,449,756.0
South,CS-125054,Cindy Stewart,448,757.0
South,ML-182653,Muhammed Lee,446,758.0
South,DB-134053,Denny Blanton,444,759.0
South,RW-196902,Robert Waldorf,444,759.0
South,DB-136154,Doug Bickford,441,760.0
South,AA-106452,Anna Andreadi,440,761.0
South,PA-190603,Pete Armstrong,440,761.0
South,FC-143352,Fred Chung,439,762.0
South,NZ-185652,Nick Zandusky,438,763.0
South,GW-146054,Giulietta Weimer,436,764.0
South,MH-174402,Mark Haberlin,435,765.0
South,RB-197053,Roger Barcio,434,766.0
South,NC-185352,Nick Crebassa,433,767.0
South,EN-137803,Edward Nazzal,432,768.0
South,HW-149352,Helen Wasserman,432,768.0
South,TN-210404,Tanja Norvell,432,768.0
South,SW-202454,Scot Wooten,429,769.0
South,DW-135852,Dorothy Wardle,428,770.0
South,FH-143654,Fred Hopkins,427,771.0
South,NP-183254,Naresj Patel,426,772.0
South,NS-185052,Neola Schneider,426,772.0
South,SC-203803,Shahid Collister,425,773.0
South,MS-177702,Maxwell Schwartz,424,774.0
South,CC-126854,Craig Carroll,423,775.0
South,JM-152502,Janet Martin,423,775.0
South,NS-186403,Noel Staavos,422,776.0
South,SC-200504,Sample Company A,421,777.0
South,SJ-205002,Shirley Jackson,420,778.0
South,EB-141702,Evan Bailliet,419,779.0
South,BK-112603,Berenike Kampe,417,780.0
South,CL-127002,Craig Leslie,415,781.0
South,VG-218052,Vivek Grady,413,782.0
South,CS-124902,Cindy Schnelling,411,783.0
South,LD-170053,Lisa DeCherney,411,783.0
South,CA-127753,Cynthia Arntzen,408,784.0
South,DP-133902,Dennis Pardue,408,784.0
South,DK-128354,Damala Kotsonis,407,785.0
South,DL-133303,Denise Leinenbach,407,785.0
South,TH-211002,Thea Hendricks,407,785.0
South,RE-194053,Ricardo Emerson,404,786.0
South,BF-112754,Beth Fritzler,403,787.0
South,MG-181453,Mike Gockenbach,403,787.0
South,RK-193002,Ralph Kennedy,403,787.0
South,RF-198404,Roy FranzÃ¶sisch,400,788.0
South,LF-171852,Luke Foster,399,789.0
South,RM-196752,Robert Marley,399,789.0
South,HD-147853,Harold Dahlen,398,790.0
South,DJ-134204,Denny Joy,393,791.0
South,SV-207853,Stewart Visinsky,393,791.0
South,CH-120703,Cathy Hwang,391,792.0
South,SR-204252,Sharelle Roach,391,792.0
South,CM-118303,Cari MacIntyre,390,793.0
South,MA-179954,Michelle Arnett,389,794.0
South,CC-124752,Cindy Chapman,386,795.0
South,GM-146953,Greg Maxwell,386,795.0
South,SP-206203,Stefania Perrino,386,795.0
South,RD-199302,Russell D'Ascenzo,384,796.0
South,DB-132103,Dean Braden,382,797.0
South,IL-151003,Ivan Liston,382,797.0
South,HL-150402,Hunter Lopez,381,798.0
South,RD-195853,Rob Dowd,381,798.0
South,JM-152504,Janet Martin,378,799.0
South,AS-102404,Alan Shonely,377,800.0
South,RW-196302,Rob Williams,377,800.0
South,SS-208754,Sung Shariari,377,800.0
South,CM-119352,Carlos Meador,376,801.0
South,PN-187753,Parhena Norris,375,802.0
South,TD-209952,Tamara Dahlen,375,802.0
South,AF-108854,Art Foster,372,803.0
South,SC-207702,Stewart Carmichael,372,803.0
South,BP-112904,Beth Paige,370,804.0
South,CL-118902,Carl Ludwig,370,804.0
South,HK-148902,Heather Kirkland,370,804.0
South,NR-185502,Nick Radford,369,805.0
South,JE-157153,Joe Elijah,368,806.0
South,MP-174702,Mark Packer,368,806.0
South,RB-195703,Rob Beeghly,366,807.0
South,DA-134503,Dianna Arnett,364,808.0
South,EH-139453,Eric Hoffmann,364,808.0
South,MW-182352,Mitch Willingham,364,808.0
South,ON-187152,Odella Nelson,363,809.0
South,JF-151904,Jamie Frazer,362,810.0
South,PG-188204,Patrick Gardner,362,810.0
South,SC-204403,Shaun Chance,362,810.0
South,BD-117703,Bryan Davis,360,811.0
South,BF-112152,Benjamin Farhat,360,811.0
South,MV-174854,Mark Van Huff,360,811.0
South,LS-172303,Lycoris Saunders,358,812.0
South,TP-215653,Tracy Poddar,358,812.0
South,CA-122654,Christina Anderson,357,813.0
South,CM-121603,Charles McCrossin,357,813.0
South,CD-127903,Cynthia Delaney,356,814.0
South,CM-122352,Chris McAfee,356,814.0
South,AH-100754,Adam Hart,355,815.0
South,CL-125654,Clay Ludtke,355,815.0
South,NP-183253,Naresj Patel,355,815.0
South,RD-198103,Ross DeVincentis,355,815.0
South,JO-151453,Jack O'Briant,353,816.0
South,PJ-188353,Patrick Jones,352,817.0
South,PL-189253,Paul Lucas,352,817.0
South,RL-196152,Rob Lucas,352,817.0
South,EH-141252,Eugene Hildebrand,351,818.0
South,BG-116953,Brooke Gillingham,349,819.0
South,AH-106903,Anna HÃ¤berlin,345,820.0
South,BS-113654,Bill Shonely,345,820.0
South,DV-134653,Dianna Vittorini,345,820.0
South,AG-103003,Aleksandra Gannaway,344,821.0
South,EH-139903,Erica Hackney,343,822.0
South,QJ-192554,Quincy Jones,343,822.0
South,RR-195254,Rick Reed,343,822.0
South,PK-190752,Pete Kriz,341,823.0
South,AA-106453,Anna Andreadi,340,824.0
South,SO-203352,Sean O'Donnell,339,825.0
South,SW-204552,Shaun Weien,339,825.0
South,CR-126252,Corey Roper,338,826.0
South,BN-115153,Bradley Nguyen,336,827.0
South,GB-145304,George Bell,335,828.0
South,RS-194202,Ricardo Sperren,335,828.0
South,AB-100604,Adam Bellavance,334,829.0
South,JK-152053,Jamie Kunitz,334,829.0
South,CG-125202,Claire Gute,333,830.0
South,AC-104203,Alyssa Crouse,328,831.0
South,SJ-201252,Sanjit Jacobs,328,831.0
South,DB-131203,David Bremer,327,832.0
South,DP-131653,David Philippe,325,833.0
South,VB-217453,Victoria Brennan,325,833.0
South,JB-154004,Jennifer Braxton,324,834.0
South,KA-165253,Kelly Andreada,324,834.0
South,BF-110803,Bart Folk,323,835.0
South,KB-162403,Karen Bern,322,836.0
South,FG-142603,Frank Gastineau,321,837.0
South,DO-136454,Doug O'Connell,320,838.0
South,VW-217753,Victoria Wilson,320,838.0
South,CS-121303,Chad Sievert,319,839.0
South,LC-168854,Lena Creighton,319,839.0
South,HG-150253,Hunter Glantz,318,840.0
South,DL-134954,Dionis Lloyd,316,841.0
South,JO-151452,Jack O'Briant,314,842.0
South,LS-169752,Lindsay Shagiari,313,843.0
South,AS-102403,Alan Shonely,312,844.0
South,CS-124604,Chuck Sachs,312,844.0
South,JG-151154,Jack Garza,312,844.0
South,BD-116204,Brian DeCherney,311,845.0
South,GM-144404,Gary McGarr,310,846.0
South,MZ-175152,Mary Zewe,310,846.0
South,CP-123402,Christine Phan,309,847.0
South,CB-120254,Cassandra Brandow,308,848.0
South,CG-120404,Catherine Glotzbach,308,848.0
South,BW-112004,Ben Wallace,307,849.0
South,NC-184154,Nathan Cano,306,850.0
South,CC-123702,Christopher Conant,304,851.0
South,DH-130752,Dave Hallsten,304,851.0
South,EH-141254,Eugene Hildebrand,303,852.0
South,MS-175304,MaryBeth Skach,302,853.0
South,PO-188654,Patrick O'Donnell,302,853.0
South,BP-112903,Beth Paige,300,854.0
South,CS-121752,Charles Sheldon,300,854.0
South,EC-140504,Erin Creighton,299,855.0
South,JM-152652,Janet Molinari,299,855.0
South,JG-151604,James Galang,297,856.0
South,ZC-219103,Zuschuss Carroll,297,856.0
South,HM-149803,Henry MacAllister,295,857.0
South,KD-164954,Keith Dawkins,295,857.0
South,SP-208604,Sung Pak,295,857.0
South,VW-217752,Victoria Wilson,295,857.0
South,YC-218953,Yoseph Carroll,293,858.0
South,AA-106454,Anna Andreadi,292,859.0
South,BS-116652,Brian Stugart,292,859.0
South,LC-168853,Lena Creighton,292,859.0
South,SW-204554,Shaun Weien,291,860.0
South,MS-179802,Michael Stewart,290,861.0
South,AI-108552,Arianne Irving,288,862.0
South,DR-128804,Dan Reichenbach,288,862.0
South,KM-163754,Katherine Murray,288,862.0
South,SC-203802,Shahid Collister,288,862.0
South,PB-188053,Patrick Bzostek,286,863.0
South,SG-204702,Sheri Gordon,286,863.0
South,KF-162852,Karen Ferguson,285,864.0
South,KD-166153,Ken Dana,284,865.0
South,SB-202903,Sean Braxton,283,866.0
South,AC-106153,Ann Chong,282,867.0
South,DB-136603,Duane Benoit,282,867.0
South,MD-178603,Michael Dominguez,282,867.0
South,AG-105253,Andy Gerbode,279,868.0
South,CJ-120103,Caroline Jumper,278,869.0
South,DB-131204,David Bremer,278,869.0
South,LA-167802,Laura Armstrong,278,869.0
South,EP-139154,Emily Phan,277,870.0
South,TG-216402,Trudy Glocke,276,871.0
South,MS-178303,Melanie Seite,275,872.0
South,DB-134052,Denny Blanton,274,873.0
South,MM-172603,Magdelene Morse,273,874.0
South,MP-179654,Michael Paige,273,874.0
South,CL-125653,Clay Ludtke,272,875.0
South,LH-167504,Larry Hughes,272,875.0
South,MH-180253,Michelle Huthwaite,272,875.0
South,RB-194654,Rick Bensley,270,876.0
South,BF-110204,Barry FranzÃ¶sisch,269,877.0
South,CC-125503,Clay Cheatham,269,877.0
South,KF-162853,Karen Ferguson,269,877.0
South,AG-106752,Anna Gayman,267,878.0
South,BB-109903,Barry Blumstein,265,879.0
South,JG-151602,James Galang,263,880.0
South,KD-166152,Ken Dana,263,880.0
South,MK-181603,Mike Kennedy,263,880.0
South,IL-151002,Ivan Liston,262,881.0
South,MP-174704,Mark Packer,261,882.0
South,PB-192103,Phillip Breyer,260,883.0
South,NM-184452,Nathan Mautz,259,884.0
South,VM-216854,Valerie Mitchum,259,884.0
South,VT-217002,Valerie Takahito,259,884.0
South,AB-101503,Aimee Bixby,258,885.0
South,AW-109302,Arthur Wiediger,257,886.0
South,DK-129852,Darren Koutras,257,886.0
South,GP-147402,Guy Phonely,256,887.0
South,JH-159104,Jonathan Howell,256,887.0
South,JP-155204,Jeremy Pistek,256,887.0
South,RM-193753,Raymond Messe,256,887.0
South,CB-120252,Cassandra Brandow,255,888.0
South,JK-153252,Jason Klamczynski,255,888.0
South,WB-218502,William Brown,254,889.0
South,CB-124153,Christy Brittain,253,890.0
South,EB-138403,Ellis Ballard,253,890.0
South,EH-141854,Evan Henry,253,890.0
South,LB-167352,Larry Blacks,253,890.0
South,AA-103753,Allen Armold,252,891.0
South,BE-114104,Bobby Elias,252,891.0
South,AG-107653,Anthony Garverick,251,892.0
South,LP-170954,Liz Preis,251,892.0
South,PB-191052,Peter BÃ¼hler,251,892.0
South,TA-213852,Tom Ashbrook,248,893.0
South,MF-176654,Maureen Fritzler,247,894.0
South,MH-174552,Mark Hamilton,247,894.0
South,SC-204402,Shaun Chance,247,894.0
South,AH-105852,Angele Hood,246,895.0
South,CS-121753,Charles Sheldon,246,895.0
South,MG-176803,Maureen Gastineau,245,896.0
South,MS-178302,Melanie Seite,245,896.0
South,JO-152804,Jas O'Carroll,244,897.0
South,LW-172152,Luke Weiss,244,897.0
South,RD-197202,Roger Demir,244,897.0
South,DM-135254,Don Miller,243,898.0
South,SC-200502,Sample Company A,243,898.0
South,AG-105254,Andy Gerbode,241,899.0
South,AR-104054,Allen Rosenblatt,240,900.0
South,DB-135553,Dorothy Badders,240,900.0
South,AH-105854,Angele Hood,239,901.0
South,BF-112753,Beth Fritzler,239,901.0
South,EB-139304,Eric Barreto,239,901.0
South,MG-176953,Maureen Gnade,239,901.0
South,MK-179054,Michael Kennedy,239,901.0
South,TH-211003,Thea Hendricks,239,901.0
South,MC-175903,Matt Collister,238,902.0
South,LC-169603,Lindsay Castell,237,903.0
South,LS-172002,Luke Schmidt,237,903.0
South,PB-188052,Patrick Bzostek,237,903.0
South,HR-147704,Hallie Redmond,235,904.0
South,BT-116802,Brian Thompson,233,905.0
South,CP-120854,Cathy Prescott,233,905.0
South,LC-169302,Linda Cazamias,233,905.0
South,TM-214902,Tony Molinari,233,905.0
South,CJ-120102,Caroline Jumper,232,906.0
South,GA-147254,Guy Armstrong,232,906.0
South,GT-147553,Guy Thornton,232,906.0
South,BP-111552,Becky Pak,230,907.0
South,LT-171103,Liz Thompson,230,907.0
South,AT-104353,Alyssa Tate,229,908.0
South,RB-197052,Roger Barcio,229,908.0
South,RE-194502,Richard Eichhorn,229,908.0
South,DM-130154,Darrin Martin,228,909.0
South,DB-132104,Dean Braden,227,910.0
South,MG-178754,Michael Grace,227,910.0
South,RD-198104,Ross DeVincentis,227,910.0
South,JE-161653,Justin Ellison,226,911.0
South,SC-202602,Scott Cohen,226,911.0
South,CC-123704,Christopher Conant,225,912.0
South,DK-132253,Dean Katz,225,912.0
South,FC-143353,Fred Chung,225,912.0
South,RC-198253,Roy Collins,225,912.0
South,SC-207704,Stewart Carmichael,225,912.0
South,SD-204852,Shirley Daniels,225,912.0
South,TB-214003,Tom Boeckenhauer,225,912.0
South,DW-135854,Dorothy Wardle,224,913.0
South,CC-125502,Clay Cheatham,223,914.0
South,KH-163302,Katharine Harms,223,914.0
South,KS-163002,Karen Seio,223,914.0
South,MH-176202,Matt Hagelstein,223,914.0
South,AJ-107803,Anthony Jacobs,222,915.0
South,ML-180402,Michelle Lonsdale,222,915.0
South,BF-109754,Barbara Fisher,221,916.0
South,FC-142454,Frank Carlisle,220,917.0
South,KD-164953,Keith Dawkins,220,917.0
South,RB-196453,Robert Barroso,220,917.0
South,DK-133753,Dennis Kane,216,918.0
South,SS-205903,Sonia Sunley,216,918.0
South,DL-128654,Dan Lawera,214,919.0
South,DF-131353,David Flashing,213,920.0
South,JC-161054,Julie Creighton,213,920.0
South,MB-173052,Maria Bertelson,213,920.0
South,SS-204104,Shahid Shariari,213,920.0
South,BF-110802,Bart Folk,212,921.0
South,KN-163902,Katherine Nockton,212,921.0
South,DL-128652,Dan Lawera,211,922.0
South,DM-135253,Don Miller,211,922.0
South,EM-142003,Evan Minnotte,211,922.0
South,ES-140204,Erica Smith,210,923.0
South,TS-210852,Thais Sissman,210,923.0
South,BM-117854,Bryan Mills,209,924.0
South,EA-140354,Erin Ashbrook,206,925.0
South,EM-138253,Elizabeth Moffitt,205,926.0
South,RH-196003,Rob Haberlin,203,927.0
South,AH-101204,Adrian Hane,201,928.0
South,KD-163453,Katherine Ducich,201,928.0
South,OT-187303,Olvera Toch,201,928.0
South,IG-150854,Ivan Gibson,199,929.0
South,CS-118602,Cari Schnelling,198,930.0
South,EG-139004,Emily Grady,198,930.0
South,JL-158503,John Lucas,198,930.0
South,JW-160753,Julia West,198,930.0
South,KC-166752,Kimberly Carter,197,931.0
South,BD-116352,Brian Derr,196,932.0
South,TC-209802,Tamara Chand,196,932.0
South,TS-210853,Thais Sissman,195,933.0
South,JH-154304,Jennifer Halladay,194,934.0
South,JL-155052,Jeremy Lonsdale,194,934.0
South,SF-202002,Sarah Foster,194,934.0
South,CK-122054,Chloris Kastensmidt,193,935.0
South,MA-175602,Matt Abelman,193,935.0
South,BN-114704,Brad Norvell,192,936.0
South,Co-126404,Corey-Lock,192,936.0
South,CS-124002,Christopher Schild,190,937.0
South,JO-152803,Jas O'Carroll,190,937.0
South,SN-207103,Steve Nguyen,190,937.0
South,RP-192702,Rachel Payne,189,938.0
South,VS-218204,Vivek Sundaresam,188,939.0
South,AH-104653,Amy Hunt,187,940.0
South,CK-123252,Christine Kargatis,187,940.0
South,DB-130602,Dave Brooks,186,941.0
South,SC-200203,Sam Craven,186,941.0
South,KT-164652,Kean Takahito,185,942.0
South,RH-195102,Rick Huthwaite,185,942.0
South,SU-206652,Stephanie Ulpright,184,943.0
South,TS-213703,Todd Sumrall,183,944.0
South,TT-212204,Thomas Thornton,183,944.0
South,DG-133003,Deirdre Greer,182,945.0
South,PK-190754,Pete Kriz,182,945.0
South,DL-133154,Delfina Latchford,180,946.0
South,LS-172452,Lynn Smith,180,946.0
South,JM-161953,Justin MacKendrick,179,947.0
South,RF-197353,Roland Fjeld,178,948.0
South,AC-104202,Alyssa Crouse,177,949.0
South,CD-119203,Carlos Daly,177,949.0
South,DS-131803,David Smith,177,949.0
South,JE-161652,Justin Ellison,177,949.0
South,LO-171704,Lori Olson,177,949.0
South,KW-165704,Kelly Williams,176,950.0
South,MJ-177404,Max Jones,176,950.0
South,DK-128952,Dana Kaydos,175,951.0
South,SW-202754,Scott Williamson,174,952.0
South,EM-140952,Eudokia Martin,173,953.0
South,KB-164053,Katrina Bavinger,173,953.0
South,PF-191202,Peter Fuller,172,954.0
South,SD-204853,Shirley Daniels,172,954.0
South,IM-150703,Irene Maddox,171,955.0
South,SC-208003,Stuart Calhoun,171,955.0
South,CC-121003,Chad Cunningham,170,956.0
South,KE-164204,Katrina Edelman,170,956.0
South,FP-143203,Frank Preis,168,957.0
South,AH-100303,Aaron Hawkins,167,958.0
South,GR-145602,Georgia Rosenberg,167,958.0
South,JJ-154452,Jennifer Jackson,166,959.0
South,NG-183552,Nat Gilpin,165,960.0
South,AB-101654,Alan Barnes,164,961.0
South,CJ-118752,Carl Jackson,162,962.0
South,PB-192102,Phillip Breyer,162,962.0
South,AP-109152,Arthur Prichep,161,963.0
South,GH-146653,Greg Hansen,161,963.0
South,SV-203654,Seth Vernon,161,963.0
South,TC-211452,Theresa Coyne,160,964.0
South,ED-138853,Emily Ducich,159,965.0
South,ML-177554,Max Ludwig,159,965.0
South,TP-211303,Theone Pippenger,159,965.0
South,CR-127302,Craig Reiter,158,966.0
South,GG-146504,Greg Guthrie,158,966.0
South,BP-110503,Barry Pond,156,967.0
South,MM-180553,Michelle Moray,156,967.0
South,VG-217904,Vivek Gonzalez,155,968.0
South,EH-140053,Erica Hernandez,154,969.0
South,PR-188804,Patrick Ryan,154,969.0
South,BD-115604,Brendan Dodson,152,970.0
South,BP-112902,Beth Paige,152,970.0
South,JA-159702,Joseph Airdo,152,970.0
South,LW-169903,Lindsay Williams,151,971.0
South,EH-139904,Erica Hackney,150,972.0
South,GZ-144703,Gary Zandusky,150,972.0
South,JD-160153,Joy Daniels,150,972.0
South,KE-164202,Katrina Edelman,149,973.0
South,KF-162854,Karen Ferguson,149,973.0
South,RP-193902,Resi PÃ¶lking,149,973.0
South,BP-112303,Benjamin Patterson,148,974.0
South,ND-184603,Neil Ducich,148,974.0
South,AT-107354,Annie Thurman,147,975.0
South,NF-185952,Nicole Fjeld,147,975.0
South,JK-156252,Jim Karlsson,146,976.0
South,NH-186103,Nicole Hansen,146,976.0
South,CC-122202,Chris Cortes,145,977.0
South,JK-160903,Juliana Krohn,145,977.0
South,RP-198554,Roy Phan,145,977.0
South,HF-149952,Herbert Flentye,144,978.0
South,FA-142303,Frank Atkinson,142,979.0
South,SR-204254,Sharelle Roach,142,979.0
South,KH-163304,Katharine Harms,141,980.0
South,CM-122354,Chris McAfee,140,981.0
South,CA-120552,Cathy Armstrong,139,982.0
South,JW-152203,Jane Waco,138,983.0
South,RW-196903,Robert Waldorf,138,983.0
South,AS-100453,Aaron Smayling,137,984.0
South,JE-156103,Jim Epp,137,984.0
South,PF-192254,Phillip Flathmann,136,985.0
South,MC-174252,Mark Cousins,135,986.0
South,AG-103904,Allen Goldenen,134,987.0
South,FO-143053,Frank Olsen,134,987.0
South,KB-162404,Karen Bern,134,987.0
South,NM-185203,Neoma Murray,134,987.0
South,CK-127604,Cyma Kinney,132,988.0
South,JS-160303,Joy Smith,132,988.0
South,DE-132553,Deanra Eno,131,989.0
South,LL-168403,Lauren Leatherbury,131,989.0
South,KM-166604,Khloe Miller,130,990.0
South,NB-185804,Nicole Brennan,130,990.0
South,AR-104053,Allen Rosenblatt,129,991.0
South,CY-127453,Craig Yedwab,129,991.0
South,SW-204553,Shaun Weien,129,991.0
South,KB-163154,Karl Braun,127,992.0
South,PF-191203,Peter Fuller,126,993.0
South,BO-114254,Bobby Odegard,125,994.0
South,RO-197802,Rose O'Brian,124,995.0
South,ML-182652,Muhammed Lee,123,996.0
South,RB-193603,Raymond Buch,123,996.0
South,CR-126254,Corey Roper,122,997.0
South,DR-129403,Daniel Raglin,121,998.0
South,TS-211602,Theresa Swint,120,999.0
South,JS-156853,Jim Sink,119,1000.0
South,KM-162253,Kalyca Meade,118,1001.0
South,KB-166002,Ken Brennan,114,1002.0
South,AG-103302,Alex Grayson,113,1003.0
South,AG-107654,Anthony Garverick,113,1003.0
South,KS-163003,Karen Seio,113,1003.0
South,NG-183554,Nat Gilpin,113,1003.0
South,MF-176652,Maureen Fritzler,112,1004.0
South,NC-185353,Nick Crebassa,112,1004.0
South,PR-188802,Patrick Ryan,112,1004.0
South,DK-131503,David Kendrick,111,1005.0
South,HP-148154,Harold Pawlan,111,1005.0
South,JL-158502,John Lucas,111,1005.0
South,JM-152503,Janet Martin,111,1005.0
South,LH-169002,Lena Hernandez,111,1005.0
South,RD-197203,Roger Demir,110,1006.0
South,SM-203203,Sean Miller,110,1006.0
South,BB-115453,Brenda Bowman,108,1007.0
South,GH-146652,Greg Hansen,108,1007.0
South,SC-200953,Sanjit Chand,108,1007.0
South,BB-109902,Barry Blumstein,107,1008.0
South,DV-130453,Darrin Van Huff,107,1008.0
South,RP-192703,Rachel Payne,107,1008.0
South,GD-145903,Giulietta Dortch,106,1009.0
South,KB-165853,Ken Black,106,1009.0
South,TB-214004,Tom Boeckenhauer,106,1009.0
South,BP-110954,Bart Pistole,105,1010.0
South,DV-134652,Dianna Vittorini,105,1010.0
South,MD-173504,Maribeth Dona,105,1010.0
South,SH-199754,Sally Hughsby,105,1010.0
South,AH-104654,Amy Hunt,104,1011.0
